,rAB,rBC,rCD,rAC,rBD,rAD,C1,C2,C3,C4,lg
487,0.03906294,0.023437954,0.044271268,0.026042119,0.057292089,0.033854611,19.91074238,5.019686216,7.529383802,0.002941057,3
488,0.5,0.054782219,0.017320528,0.5,0.043255545,0.5,1,15.20102765,1,15.20102765,3
489,0.005450063,0.5,0.5,0.5,0.016349235,0.010899649,1,1.96730153,1,8.75E-05,3
490,0.5,0.050166733,0.044596042,0.5,0.011171899,0.5,1,18.68171508,1,18.68171508,3
491,0.5,0.5,0.5,0.029979665,0.017999652,0.5,1.940040669,1.964000697,1.904046639,3.808088005,3
492,0.5,0.5,0.5,0.031902915,0.03435468,0.5,1.936194171,1.93129064,1.867521864,3.735006675,3
493,0.029333333,0.013333333,0.036734698,0.021333333,0.036734698,0.055390978,27.27272727,13.61110964,4.954313805,371.212081,3
494,0.023131644,0.033142264,0.05485385,0.029951121,0.069219947,0.084804377,17.16774291,5.164016893,7.398600639,223.2376348,3
495,0.018499047,0.010583963,0.5,0.013222325,0.5,0.5,40.50366185,1,1,40.50366185,3
496,0.5,0.012932956,0.019384175,0.5,0.025835394,0.5,1,12.92755144,1,12.92755144,3
497,0.5,0.5,0.5,0.024695338,0.032917191,0.5,1.950609325,1.934165617,1.884791328,3.76956627,3
498,0.5,0.5,0.033620199,0.02070109,0.5,0.049123128,1.958597819,1,1,1.845385779,3
499,0.014742246,0.009828244,0.024570251,0.024570251,0.014742246,0.014742246,0.000822755,40.69913082,20.34981224,0.01674291,3
500,0.019869682,0.5,0.009942282,0.5,0.5,0.5,1,1,0.000309728,0.000309728,3
501,0.026042119,0.03906294,0.041667104,0.033854611,0.03906294,0.033854611,15.35978028,12.79985596,0.00021972,0.00281239,3
502,0.5,0.5,0.02526557,0.028419952,0.5,0.015802426,1.943160096,1,1,0.500603936,3
503,0.5,0.5,0.005091246,0.025395195,0.5,0.025395195,1.94920961,1,1,1,3
504,0.5,0.010587127,0.5,0.5,0.5,0.029062983,1,1,1.920701054,6.02E-05,3
505,0.5,0.5,0.5,0.024278063,0.00810257,0.5,1.951443875,1.983794861,1.935239067,3.870477802,3
506,0.0141615,0.026595745,0.034574468,0.024804816,0.02393617,0.022146293,21.17753525,20.24615385,0.001076787,0.040436614,3
507,0.012919897,0.017533078,0.017533078,0.025277884,0.012919897,0.015503876,11.42275133,36.02085833,11.42275133,0.897791556,3
508,0.014793131,0.032544602,0.059171808,0.029586023,0.044378915,0.041420337,18.43618784,12.29083729,0.000136187,0.002092311,3
509,0.00877193,0.014619883,0.012664367,0.011695906,0.018510873,0.012664367,45.59999987,23.69241798,13.16679464,0.445302413,3
510,0.064395738,0.016067848,0.007687937,0.051730956,0.02035272,0.04745685,13.88450974,13.77440292,15.51810503,213.9023994,3
511,0.5,0.011760007,0.020557124,0.5,0.020557124,0.5,1,24.32246858,1,24.32246858,3
512,0.017291527,0.020173368,0.020173368,0.025937052,0.011527843,0.011527843,16.52366254,35.40710901,8.262173011,0.016940254,3
513,0.015104974,0.015104974,0.5,0.010080155,0.5,0.5,44.11327846,1,1,44.11327846,3
514,0.5,0.031524658,0.03414917,0.5,0.023651123,0.5,1,19.5174678,1,19.5174678,3
515,0.013055062,0.023498922,0.046997605,0.026109887,0.033942781,0.036553746,17.02213535,16.54924669,0.000194292,0.004134067,3
516,0.092921023,0.01642296,0.5,0.103849317,0.5,0.5,1.80030386,1,1,1.80030386,3
517,0.064935272,0.071428776,0.016233997,0.025974252,0.055195017,0.009740494,11.89994796,13.99985714,0.000113085,0.000791591,3
518,0.027160719,0.019753315,0.017284181,0.017284181,0.027160719,0.024691585,27.61329604,14.46426767,0.000253934,0.006427618,3
519,0.024128913,0.018766986,0.010724094,0.021447949,0.013405058,0.016086022,23.68227936,39.9635009,0.000460693,0.012274031,3
520,0.02521031,0.022409191,0.008403596,0.014005834,0.019608072,0.011204715,29.74962733,29.74948666,0.000562687,0.012554822,3
521,0.015666027,0.013055062,0.018276992,0.023498922,0.010444098,0.020887957,12.76682818,43.77057869,0.000416338,0.015945478,3
522,0.00979901,0.014559723,0.021479714,0.014319809,0.016958918,0.016706444,35.18210795,30.50552968,0.029838454,3.70E-05,3
523,0.010278109,0.033423414,0.015346718,0.043682511,0.02319236,0.033455603,0.027672192,24.93253281,0.013651445,0.400819007,3
524,0.5,0.021775954,0.5,0.5,0.5,0.032649077,1,1,1.891161404,0.00026327,3
525,0.0193762,0.054449534,0.031170247,0.035150822,0.063122801,0.043849535,18.328907,6.627653731,0.038208732,0.544308741,3
526,0.5,0.5,0.028409541,0.014205009,0.5,0.042614073,1.971589983,1,1,1.999983216,3
527,0.5,0.5,0.5,0.023025729,0.034523723,0.5,1.953948543,1.930952554,1.884916924,3.769818021,3
528,0.5,0.064129169,0.01498687,0.5,0.057719304,0.5,1,11.13143015,1,11.13143015,3
529,0.012085013,0.007915567,0.013192612,0.006809784,0.015831135,0.017363858,68.94644117,25.26666665,8.274760249,1045.37193,3
530,0.034121179,0.02887184,0.015748493,0.041995187,0.023622502,0.036745849,10.65726989,23.09037496,0.000443687,0.007683739,3
531,0.059625946,0.04718182,0.010583711,0.061556218,0.041580569,0.063823336,8.042544499,16.20574584,6.234215412,132.1316784,3
532,0.017744212,0.057485422,0.033006175,0.061752035,0.077857627,0.082124238,6.606449376,3.329330589,4.89E-06,2.98E-05,3
533,0.012242317,0.016263901,0.014886375,0.012176451,0.017639097,0.013551647,41.00734475,27.90291445,4.93E-07,9.29E-06,3
534,0.065361897,0.021588838,0.001421678,0.043773063,0.023010515,0.045194736,15.29943205,4.74E-06,2.73E-05,7.26E-05,3
535,0.022813574,0.015578812,0.037299606,0.024124715,0.044629569,0.048135666,20.07222049,7.097816442,2.961328598,6.69E-05,3
536,0.066031515,0.029175236,0.064679649,0.069470691,0.064242214,0.017673164,6.679537917,7.84631155,10.16935595,1.85E-06,3
537,0.05318212,0.039508325,0.027516492,0.020965429,0.05433743,0.024918299,17.06814778,5.835263665,7.403302313,46.66333727,3
538,0.046792848,0.14965608,0.020170888,0.129659177,0.133208367,0.118973637,4.768765676,6.065301209,6.995418991,33.56994156,3
539,0.007702684,0.5,0.5,0.5,0.025604404,0.023047015,1,1.948791192,1,0.667987314,3
540,0.028518807,0.017123491,0.5,0.017123491,0.5,0.5,29.1996527,1,1,29.1996527,3
541,0.01387901,0.026620584,0.030670938,0.040482314,0.024438266,0.038301182,0.023385275,20.11887901,0.024343321,0.483402426,3
542,0.050564412,0.019289564,0.036570617,0.031328975,0.05578586,0.04201854,19.74900848,0.052677503,7.006311079,0.736016259,3
543,0.052287795,0.05882374,0.006536183,0.013072128,0.052287795,0.006536183,15.93740909,16.99962915,0.000348807,0.002964851,3
544,0.019155033,0.024619181,0.5,0.027351254,0.5,0.5,17.41265211,1,1,17.41265211,3
545,0.011489197,0.045483011,0.016468023,0.035449839,0.033337473,0.02189247,20.59307523,19.10078618,3.73099809,0.000345871,3
546,0.038461538,0.031169407,0.025676296,0.058642652,0.010989011,0.038461538,4.582949742,28.64915437,0.001049285,0.011012305,3
547,0.5,0.5,0.032286613,0.045726653,0.5,0.024222589,1.908546694,1,1,0.333963472,3
548,0.054435349,0.002681922,0.012843667,0.051756648,0.015503837,0.064553185,18.35938398,0.315737718,0.049125916,5.775074319,3
549,0.5,0.022821149,0.025669978,0.5,0.037065294,0.5,1,9.752026681,1,9.752026681,3
550,0.025168648,0.013996146,0.5,0.022375522,0.5,0.5,23.83051953,1,1,23.83051953,3
551,0.007281535,0.012154011,0.047208407,0.009719594,0.052334346,0.047496077,54.89247149,6.124452276,3.496789365,0.011281984,4
552,0.5,0.5,0.5,0.014813025,0.019740803,0.5,1.970373949,1.960518393,1.930893076,3.861785419,4
553,0.037375861,0.030484136,0.018925011,0.021936289,0.049362296,0.040837509,20.15309965,0.040605151,0.039989418,0.923264771,4
554,0.014193959,0.5,0.5,0.5,0.034022777,0.036855465,1,1.931954446,1,1.199569992,4
555,0.022087995,0.012284672,0.5,0.019637164,0.5,0.5,27.15283062,1,1,27.15283062,4
556,0.042328261,0.037037258,0.018518748,0.026455252,0.034391756,0.023809751,16.87488041,15.42845464,0.000152079,0.002053049,4
557,0.026740751,0.009280744,0.002320187,0.019780805,0.006960559,0.019780805,32.7203612,107.7499355,18.69805368,2014.714078,4
558,0.041709698,0.5,0.018264615,0.5,0.5,0.5,1,1,0.005521956,0.005521956,4
559,0.5,0.5,0.012953832,0.005181819,0.5,0.018135175,1.989636362,1,1,1.999963189,4
560,0.047752809,0.036516854,0.022037226,0.02247191,0.047311816,0.033273127,17.71945701,6.985114201,0.003080182,0.08286764,4
561,0.005617968,0.019662421,0.014042458,0.014045031,0.005620542,2.57E-06,50.85581664,50.85738869,0.003670509,6.91E-14,4
562,0.5,0.019637164,0.022087995,0.5,0.017186333,0.5,1,28.28711923,1,28.28711923,4
563,0.022034064,0.017144387,0.5,0.019589226,0.5,0.5,25.92809995,1,1,25.92809995,4
564,0.021606116,0.08945591,0.106528132,0.068326819,0.026473467,0.039020361,11.05528834,8.893924806,7.329566654,81.85683724,4
565,0.021256997,0.5,0.015950167,0.5,0.5,0.5,1,1,0.000866746,0.000866746,4
566,0.029705202,0.002166012,0.010470485,0.03053277,0.00830781,0.035934286,10.4010412,95.43297088,5.482618834,990.8903698,4
567,0.022389682,0.032345014,0.02425876,0.043946774,0.045822103,0.057426249,7.448220364,6.870370388,0.002317411,0.069772863,4
568,0.018393887,0.030107193,0.005988579,0.048435213,0.030107193,0.048435213,0.059469881,16.60732689,0.003950175,0.065601844,4
569,0.022038567,0.027548209,0.043366651,0.027548209,0.037892871,0.037892871,18.15,13.82050695,1.10E-08,4.01E-07,4
570,0.048718928,0.004497466,0.007454639,0.046760012,0.007453691,0.051662133,14.7330815,67.08647177,2.717413696,599.9343303,4
571,0.5,0.021542193,0.5,0.5,0.5,0.026920317,1,1,1.903081009,0.00013993,4
572,0.020953897,0.018758215,0.034515329,0.027106937,0.028363816,0.007414761,16.0347641,19.23691664,20.25552383,0.019442508,4
573,0.031722767,0.042841078,0.047391374,0.03889229,0.004561731,0.036278909,13.12382983,21.09807038,11.86326223,276.8971543,4
574,0.007781982,0.5,0.5,0.5,0.046539307,0.043955485,1,1.906921387,1,0.667973856,4
575,0.022829501,0.014334526,0.013197506,0.013635169,0.027521268,0.026822617,35.94935422,0.028445827,0.001169182,0.081564081,4
576,0.5,0.032040206,0.5,0.5,0.5,0.037375237,1,1,1.861216722,0.000742942,4
577,0.043983321,0.5,0.5,0.5,0.080154616,0.067236297,1,1.839690768,1,0.706290497,4
578,0.01613824,0.049423874,0.03399185,0.048256812,0.036749341,0.042465147,10.84816392,13.88873078,6.27360736,126.9334641,4
579,0.5,0.002407132,0.5,0.5,0.5,0.045477033,1,1,1.904232341,0.000139181,4
580,0.5,0.011657715,0.025610352,0.5,0.027935791,0.5,1,15.62890611,1,15.62890611,4
581,0.002434797,0.004867887,0.02189781,0.00729927,0.021897258,0.0243309,0.144048737,22.83592391,0.021190369,4.353093445,4
582,0.009732828,0.004866652,0.5,0.014599003,0.5,0.5,0.005033508,1,1,0.005033508,4
583,0.04022902,0.063300408,0.027840726,0.023168493,0.063109975,0.022974629,15.77862018,7.952872151,0.039228546,0.29776225,4
584,0.004587468,0.017566943,0.031321241,0.012982271,0.022923833,0.018341766,56.90775171,23.59458385,0.009062346,0.515874965,4
585,0.009011377,0.056951001,0.087829478,0.065861929,0.031234569,0.026141823,0.097864077,11.35010389,8.853799985,0.062470894,4
586,0.5,0.5,0.5,0.028692107,0.060220323,0.5,1.942615785,1.879559354,1.822324975,3.644500114,4
587,0.048531335,0.020888316,0.045967494,0.069203646,0.025126266,0.063128693,0.106538891,21.72998331,2.405570557,2.25379692,4
588,0.029255319,0.022587981,0.04115782,0.016736917,0.018617021,0.04787234,26.56279884,24.27134349,14.57803176,645.3888753,4
589,0.018328676,0.5,0.009179199,0.5,0.5,0.5,1,1,0.00021137,0.00021137,4
590,0.01435453,0.021531557,0.038277952,0.021531557,0.045454979,0.045454979,23.22173009,8.708329583,0.000433913,0.010076205,4
591,0.084033836,0.052873534,0.020195897,0.045332204,0.058943908,0.032555557,10.30517078,6.614134875,5.552586954,3.51E-13,4
592,0.042138826,0.010638449,0.036568906,0.042082315,0.039287588,0.013346214,11.92857062,10.17869614,18.61983563,8.39E-05,4
593,0.060142778,0.097902546,0.035898421,0.079864212,0.092144565,0.096267373,6.638873224,5.926283601,5.13219912,52.42149715,4
594,0.027150174,0.018472621,0.019820583,0.028849114,0.018125544,0.016064536,16.72234731,27.54105542,11.55617436,2.32E-19,4
595,0.00264574,0.00264574,0.00264574,0.005291241,0.005291241,0.007936743,0.017030047,0.017030047,0.017030047,3.218390305,4
596,0.014885831,0.5,0.037170373,0.5,0.5,0.5,1,1,0.003183185,0.003183185,4
597,0.038486594,0.029832148,0.057667003,0.013555261,0.02798815,0.066306651,23.84882858,17.2963856,12.30668203,412.4112861,4
598,0.5,0.5,0.015493491,0.028379303,0.5,0.028379303,1.943241395,1,1,1,4
599,0.045591994,0.015443055,0.018238365,0.030178959,0.013298384,0.048383354,21.91235622,36.18426481,12.24399588,792.5896098,4
600,0.030299231,0.030253484,0.033610723,0.06044078,0.038000275,0.068147895,0.061055788,12.71777964,0.048702225,0.482949091,4
601,0.00787425,0.026246945,0.031496286,0.023622274,0.015748262,0.013123592,25.39958912,25.39973332,0.000480664,0.009156569,4
602,0.074097291,0.084668958,0.067560439,0.020944727,0.017404345,0.056970785,10.98399938,11.78484626,10.32073062,121.8706613,4
603,0.033333556,0.06944465,0.002778015,0.075000203,0.066666873,0.072222426,5.999990845,14.3993395,0.001287342,0.009268834,4
604,0.5,0.009038977,0.015044616,0.5,0.012041796,0.5,1,44.27523817,1,44.27523817,4
605,0.010092004,0.024625599,0.011872317,0.023337706,0.017974451,0.024247579,22.89518256,31.67888943,31.56450445,1281.537908,4
606,0.016854956,0.0071458,0.021318291,0.009710096,0.014185703,0.031025047,59.32582681,46.8647095,19.87071879,2780.287541,4
607,0.02189781,0.016189251,0.045356867,0.038087062,0.02919708,0.051094891,7.79E-08,22.027315,2.78E-08,1.72E-06,4
608,0.005783956,0.022459002,0.05550695,0.016676619,0.044728374,0.038946322,44.51952121,13.33096394,0.005415069,0.132038094,4
609,0.030303926,0.027778678,0.020202935,0.037879669,0.037879669,0.042930165,11.99979973,9.000133014,4.125462194,0.014018939,4
610,0.038439966,0.013589444,0.017648905,0.041173101,0.014913277,0.023543754,10.39124333,34.03342404,13.97527373,0.247359931,4
611,0.5,0.03675144,0.045225499,0.5,0.019803322,0.5,1,18.70330733,1,18.70330733,4
612,0.033077219,0.003547533,0.013271207,0.032638575,0.009739881,0.033789155,16.98521837,75.17896959,14.78642191,1274.6543,4
613,0.5,0.5,0.030240154,0.006072445,0.5,0.030240154,1.98785511,1,1,1.799192661,4
614,0.005525098,0.008287527,0.016574816,0.008287527,0.013812387,0.013812387,60.33162641,40.22137355,0.001301732,0.07853558,4
615,0.5,0.00940765,0.5,0.5,0.5,0.028163965,1,1,1.924857627,4.55E-05,4
616,0.006802382,0.022639003,0.5,0.020376628,0.5,0.5,29.43119074,1,1,29.43119074,4
617,0.016470704,0.021176585,0.007058941,0.009411882,0.014117763,0.00235306,40.47585021,47.22156892,0.000512659,0.012104378,4
618,0.002666785,0.005333451,0.005333451,0.008000117,1.19E-07,0.002666785,0.004190673,187.4937585,0.004190673,0.392866866,4
619,0.01935301,0.5,0.5,0.5,0.009691764,0.01935301,1,1.980616473,1,1.499211555,4
620,0.5,0.02526557,0.02526557,0.5,0.006339281,0.5,1,34.61418194,1,34.61418194,4
621,0.013996146,0.025168648,0.5,0.022375522,0.5,0.5,23.83051953,1,1,23.83051953,4
622,0.024096612,0.014458063,0.012048425,0.024096612,0.012048425,0.021686975,20.74980459,41.49919857,0.000410605,0.014199848,4
623,0.023256041,0.020930461,0.030232782,0.025581622,0.027907202,0.032558362,19.11095151,18.37591129,0.000169549,0.004050302,4
624,0.020642316,0.018348739,0.025229471,0.038990936,0.006880852,0.027523048,0.000157368,39.63605705,0.000114449,0.003118727,4
625,0.008427435,0.042135268,0.016854393,0.039326282,0.042135268,0.039326282,15.82183445,11.86654369,0.001678539,0.019918462,4
626,0.5,0.5,0.01443886,0.034610539,0.5,0.037492208,1.930778921,1,1,1.199577285,4
627,0.5,0.016536797,0.5,0.5,0.5,0.026441095,1,1,1.914046961,8.30E-05,4
628,0.016260393,0.010840342,0.013550367,0.016260393,0.013550367,0.018970419,30.74956379,36.89936834,0.000541038,0.024954853,4
629,0.016129263,0.013441092,0.043010971,0.013441092,0.045699141,0.045699141,37.19935788,9.299994123,0.000171837,0.006392221,4
630,0.5,0.5,0.017677228,0.005050977,0.5,0.012626727,1.989898046,1,1,1.428559868,4
631,0.01456357,0.024272298,0.029126663,0.033981027,0.029126663,0.038835391,6.866987963,17.166402,0.000562059,0.011578189,4
632,0.018310324,0.01116715,0.016777076,0.015383428,0.022412743,0.026629022,34.4641287,14.76226371,3.19E-06,0.000133532,4
633,0.024417472,0.017186427,0.014321338,0.018651356,0.020087454,0.018791665,27.34730421,23.19950566,3.947370415,4.98E-05,4
634,0.014065405,0.011241199,0.014065405,0.014065405,0.014065405,0.01688961,35.54821318,35.54821316,2.49E-07,8.20E-06,4
635,0.010785154,0.017028052,0.023261352,0.018589947,0.015456559,0.01079947,25.11094548,31.34704235,12.39447573,2.70E-05,4
636,0.020593402,0.015146502,0.013745077,0.016455751,0.020589594,0.016436507,30.91221505,19.93849829,9.648802189,0.000210008,4
637,0.026311088,0.030796583,0.024898502,0.040121739,0.038294069,0.053390494,10.48137006,11.34668154,4.40484431,143.0300935,4
638,0.054401839,0.04599572,0.033055892,0.031346992,0.012971497,0.041473591,13.7976858,21.73073886,12.00067354,260.8757438,4
639,0.5,0.016009545,0.5,0.5,0.5,0.019205515,1,1,1.929570722,2.63E-05,4
640,0.017192438,0.088825607,0.091690934,0.088825607,0.008596457,0.020057764,5.629007408,10.55436328,3.635451642,40.9271171,4
641,0.5,0.5,0.5,0.022960001,0.017227418,0.5,1.954079998,1.965545164,1.919627067,3.839252228,4
642,0.018912759,0.018912759,0.009456499,0.028369019,0.018912759,0.028369019,13.2187563,26.43717933,0.000666538,0.017621382,4
643,0.5,0.005633706,0.5,0.5,0.5,0.030919234,1,1,1.926894561,3.91E-05,4
644,0.0525,0.025,0.032987757,0.0375,0.044987728,0.06548469,15.23809524,7.881729347,2.31055287,92.38669745,4
645,0.027256811,0.033025154,0.031077316,0.036259976,0.011978938,0.039231213,13.34317138,25.39308646,14.17680663,429.2729876,4
646,0.018720966,0.025729883,0.5,0.035075107,0.5,0.5,9.732167351,1,1,9.732167351,4
647,0.013298104,0.002659812,0.013298104,0.010638531,0.015957678,0.023936397,75.19531731,0.003370307,0.00067411,0.126721337,4
648,0.012285012,0.00247187,0.014727147,0.009842877,0.017199017,0.024570025,80.91040176,3.47E-06,1.11E-13,4.50E-11,4
649,0.5,0.049320956,0.5,0.5,0.5,0.040622657,1,1,1.820301004,0.001908201,4
650,0.5,0.5,0.037792278,0.037792278,0.5,0.048572633,1.924415444,1,1,1.285252852,4
651,0.051428785,0.057143068,0.028571653,0.011428804,0.068571634,0.02285737,16.52768064,5.250009805,8.11E-05,0.000709864,4
652,0.025868734,0.018117269,0.5,0.033620199,0.5,0.5,11.05872602,1,1,11.05872602,4
653,0.035495465,0.028676127,0.038011696,0.023391813,0.063760721,0.055555556,20.03187062,1.342672483,1.084720164,0.04038668,4
654,0.015224436,0.5,0.032951817,0.5,0.5,0.5,1,1,0.002401162,0.002401162,4
655,0.022752956,0.013101816,0.042534181,0.020205755,0.045078984,0.022366908,26.24748804,9.471995679,15.40967959,0.202962362,4
656,0.013841829,0.5,0.5,0.5,0.027653141,0.030415403,1,1.944693718,1,1.199559053,4
657,0.041833666,0.051858956,0.03946842,0.010061059,0.03178676,0.02942643,19.27482859,14.54486916,11.95498266,230.4108858,4
658,0.021658583,0.5,0.016251356,0.5,0.5,0.5,1,1,0.000939509,0.000939509,4
659,0.5,0.5,0.5,0.040243799,0.032703729,0.5,1.919512402,1.934592542,1.854166949,3.708271892,4
660,0.5,0.014871172,0.5,0.5,0.5,0.035649525,1,1,1.898964652,0.000203292,4
661,0.08875723,0.023139037,0.048421683,0.086359307,0.050828564,0.038416142,6.217133382,9.251865721,8.805685334,0.143314002,4
662,0.038834119,0.035849227,0.056743474,0.056743474,0.044803904,0.059728366,6.443118168,11.74628099,4.070614449,37.88158615,4
663,0.5,0.017886571,0.011934553,0.5,0.011934553,0.5,1,41.89515982,1,41.89515982,4
664,0.5,0.5,0.021959004,0.050466036,0.5,0.050466036,1.899067929,1,1,1,4
665,0.063536744,0.052487041,0.013813082,0.06629917,0.055249467,0.074586447,7.455287416,7.621060235,3.148110834,59.97364473,4
666,0.5,0.024222589,0.043038645,0.5,0.024222589,0.5,1,20.64188901,1,20.64188901,4
667,0.020325885,0.5,0.049320588,0.5,0.5,0.5,1,1,0.009375665,0.009375665,4
668,0.026201371,0.027995584,0.01283787,0.040723653,0.016837241,0.033697909,9.183970695,33.3833734,6.142946775,219.4254513,4
669,0.041012644,0.012568563,0.05570376,0.028467432,0.068158096,0.059464741,24.36007405,0.081577523,5.428431029,1.836347334,4
670,0.034922555,0.024430252,0.02319243,0.020605904,0.017210616,0.029987034,22.70769463,26.83747943,14.82420153,513.1416695,4
671,0.032464935,0.025918844,0.048510879,0.023770347,0.022596191,0.051948013,20.56764166,20.61228003,11.97742237,423.9799858,4
672,0.044776119,0.042643923,0.051582755,0.08315565,0.047899875,0.033707428,1.116666667,10.53029763,12.76555184,10.82403093,4
673,0.039911528,0.031042352,0.004434826,0.017738589,0.031042352,0.017738589,21.4760037,16.10702683,0.000673496,0.010848021,4
674,0.042480757,0.5,0.5,0.5,0.009463904,0.04719745,1,1.981072192,1,1.888250324,4
675,0.049868766,0.031496063,0.020115578,0.028871391,0.05161024,0.048984575,16.7105263,0.001105466,0.000537707,0.000682382,4
676,0.005376344,0.002695292,0.021498274,0.002695292,0.024193548,0.024193548,185.508643,0.000152448,7.50E-15,1.39E-12,4
677,0.5,0.5,0.5,0.022959958,0.022959958,0.5,1.954080084,1.954080084,1.90816461,3.816324778,4
678,0.046713884,0.007723071,0.027233521,0.049284603,0.024661875,0.022105028,7.140678903,24.47319086,17.34057648,0.061386873,4
679,0.5,0.027597757,0.032609983,0.5,0.03010387,0.5,1,16.72507123,1,16.72507123,4
680,0.022536122,0.011268538,0.019719226,0.022536122,0.019719226,0.036620602,22.1866034,25.35596488,6.339795973,562.5627365,4
681,0.016115327,0.026838533,0.5,0.037561739,0.5,0.5,6.233496496,1,1,6.233496496,4
682,0.01889729,0.03506881,0.5,0.037764063,0.5,0.5,12.22416096,1,1,12.22416096,4
683,0.5,0.023726785,0.03555966,0.5,0.03555966,0.5,1,14.0608769,1,14.0608769,4
684,0.5,0.5,0.5,0.018264983,0.020870026,0.5,1.963470034,1.958259948,1.921731635,3.843461617,4
685,0.5,0.050839501,0.5,0.5,0.5,0.028610363,1,1,1.841189308,0.000875667,4
686,0.061590477,0.055532096,0.045584496,0.036700125,0.009997817,0.051651176,11.75681433,17.99768532,10.7754623,194.0075198,4
687,0.5,0.5,0.5,0.033466858,0.033466858,0.5,1.933066285,1.933066285,1.866171843,3.732304413,4
688,0.5,0.5,0.5,0.014269384,0.0095179,0.5,1.971461232,1.9809642,1.952425491,3.904850923,4
689,0.017150425,0.5,0.017150425,0.5,0.5,0.5,1,1,0.000612854,0.000612854,4
690,0.027777781,0.003086423,0.027497257,0.024691362,0.027497257,0.052188588,35.99997371,18.18363198,2.020423429,654.6102731,4
691,0.036060583,0.098020535,0.02439178,0.07432783,0.104803469,0.085591492,8.452438026,3.682479543,2.54707833,25.98515027,4
692,0.026524535,0.031896791,0.022606799,0.034570023,0.014561311,0.017234543,14.09572265,27.69598266,3.23E-07,5.33E-06,4
693,0.029110925,0.036444891,0.090920679,0.028000307,0.08971031,0.084005291,17.69909234,5.681935917,0.517526981,14.20026164,5
694,0.015399719,0.020147204,0.038263598,0.028474961,0.047253648,0.055485199,11.39678533,7.236405147,3.953801943,96.09691463,5
695,0.029532804,0.039225705,0.057779259,0.048043799,0.075601821,0.067422992,8.940739119,4.721769991,4.980396357,3.37E-05,5
696,0.047162626,1.16E-10,0.005154639,0.047162626,0.005154639,0.052314878,10.60161486,96.99999783,0.004911428,1028.356619,5
697,0.0216293,0.020467836,0.029239766,0.009933909,0.032163743,0.030398002,36.32580299,14.65714286,6.937996717,338.8261063,5
698,0.007371477,0.014742478,0.019656478,0.017199478,0.029484478,0.031941478,22.61113263,8.479517556,0.001645432,0.055805808,5
699,0.016523098,0.021216663,0.009389671,0.018779343,0.011829534,0.018779343,27.04265689,47.12638346,30.26066816,1426.075851,5
700,0.001334453,0.014561966,0.026455026,0.015873016,0.014538593,0.015873016,0.602171816,34.36635926,0.331041268,22.7332745,5
701,0.010928962,0.019127723,6.24E-06,0.03004847,0.019125683,0.030054645,0.019648289,34.68860385,60.24923848,3149.838505,5
702,0.01262068,0.01515913,0.025335878,0.020237002,0.017719556,0.020427786,19.71269534,29.65014163,3.705393688,2.95E-05,5
703,0.012917884,0.011535333,0.023075787,0.012917884,0.023075787,0.02159789,38.70603105,21.66773355,4.797955458,4.20E-05,5
704,0.020324295,0.021862046,0.089769355,0.018915187,0.086172593,0.088231603,26.18675145,6.486182321,1.371847625,62.75019238,5
705,0.5,0.037037479,0.018518978,0.5,0.018518978,0.5,1,26.99933054,1,26.99933054,5
706,0.020779449,0.036363857,0.025974252,0.025974252,0.020779449,0.010389844,20.62479573,21.99979052,0.000220868,0.003036918,5
707,0.005208805,0.002604641,0.5,0.007812969,0.5,0.5,0.017573332,1,1,0.017573332,5
708,0.007246612,0.00966207,0.00966207,0.012077527,0.004831154,0.007246612,34.49973266,77.62248309,0.00170257,0.088105859,5
709,0.010090518,0.005052888,0.5,0.010090518,0.5,0.5,49.55146972,1,1,49.55146972,5
710,0.04388749,0.008801912,0.5,0.040963692,0.5,0.5,15.17719086,1,1,15.17719086,5
711,0.5,0.015224747,0.5,0.5,0.5,0.017757253,1,1,1.934036553,1.82E-05,5
712,0.005730895,0.037249504,0.022922864,0.031518848,0.031518848,0.025788192,26.84543639,16.77871186,0.000907442,0.012180589,5
713,0.020410222,0.020430737,0.015406182,0.030789255,0.005024646,0.015385667,12.05252194,48.94571604,0.003980921,0.194849543,5
714,0.023821204,0.035294118,0.017647059,0.023823973,0.017647059,0.006176916,20.98805611,28.33333329,1.73E-06,4.86E-05,5
715,0.5,0.5,0.005155111,0.018041697,0.5,0.012887062,1.963916607,1,1,9.25E-05,5
716,0.008797654,0.023383627,0.005803164,0.02045108,0.017595308,0.014662757,28.5099663,42.71026721,4.50E-05,5.81E-12,5
717,0.012691285,0.02284355,0.007615152,0.025381616,0.020305483,0.027919682,17.51074241,29.18310872,26.2663876,1149.730275,5
718,0.020333847,0.017795931,0.5,0.022871763,0.5,0.5,21.08277507,1,1,21.08277507,5
719,0.023867653,0.04767427,0.5,0.041722616,0.5,0.5,13.10309203,1,1,13.10309203,5
720,0.5,0.042849063,0.017661683,0.5,0.035292849,0.5,1,16.66116844,1,16.66116844,5
721,0.014881184,0.011904995,0.005952617,0.008928806,0.011904995,0.008928806,50.39888011,41.9991789,0.001345751,0.056520438,5
722,0.015748262,0.010498921,0.00524958,0.010498921,0.010498921,0.010498921,47.6239412,47.6239412,0.001441959,0.068671772,5
723,0.009456499,0.009456499,0.026004954,0.009456499,0.030733084,0.030733084,52.87369212,9.613795186,0.000484756,0.025630866,5
